CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
C-12025-57665,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,IL,4/2/12,12/14/12,DORAN'S LANDSCAPE,2219 W 135TH PLACE,,BLUE ISLAND,IL,60406,"ELIZABETH D. WHITLEY / MAS LABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12,6,9.37,HR,9.37,HR
C-12025-57666,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,KS,4/2/12,11/30/12,TOPEKA LANDSCAPE INC.,3220 SW AUBURN RD.,,TOPEKA,KS,66614,"ELIZABETH D. WHITLEY / MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",21,18,8.14,HR,8.14,HR
C-12025-57668,1/31/12,1/25/12,CERTIFIED,H-2B,PA,4/2/12,12/30/12,"SILVIS GROUP, INC",250 SHULTZ ROAD,,MT PLEASANT,PA,15666,ELIZABETH D. WHITLEY/MAS LABOR H2A. LLC,LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",30,30,8.29,HR,8.29,HR
C-12025-57669,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,MD,4/2/12,12/1/12,"PINEHURST LANDSCAPE CO., INC.",P.O. BOX 210,4809 LONG GREEN ROAD,GLEN ARM,MD,21057,"ELIZABETH D. WHITLEY/MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10,9,9.12,HR,9.12,HR
C-12025-57671,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,VA,2/1/12,12/1/12,HYDRO-TECH IRRIGATION COMPANY,25197 DESTINATION SQUARE,,STERLING,VA,20166,"ELIZABETH D. WHITLEY/ MAS LABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,24,9.54,HR,9.54,HR
C-12025-57673,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,MO,4/2/12,11/30/12,U.S. LAWNS OF WEST COUNTY,4 JONATHAN CT.,,DEFIANCE,MO,63341,ELIZABETH D. WHITLEY/MAS LABOR H2B. LLC,LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",37,33,9.43,HR,9.43,HR
C-12025-57674,1/31/12,1/25/12,CERTIFIED,H-2B,ME,4/15/12,10/25/12,THE MEADOWMERE RESORT,74 MAIN STREET,PO BOX 2347,OGUNQUIT,ME,03907,,,,321.137-010,Housekeeper,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,15,15,9.51,HR,9.51,HR
C-12025-57676,1/31/12,1/25/12,CERTIFIED,H-2B,MO,3/5/12,1/3/13,"GRAND COUNTRY, INC. DBA GRAND COUNTRY SQUARE",1945 WEST 76 COUNTRY BLVD.,,BRANSON,MO,65616,"MELISSA G. NOLAN / PAULE, CAMAZINE & BLUMENTHAL, P",ST. LOUIS,MO,311.677-018,Dining Room Attendant,359011,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,22,22,8.72,HR,8.72,HR
C-12025-57678,1/31/12,1/25/12,CERTIFIED,H-2B,IL,4/1/12,12/15/12,PRO LAWN SERVICE,1925 ESTHER DRIVE,,CENTRALIA,IL,62801,"EVELYN AMANDA WRIGHT / THE LABOR COMPANY, LLC (TLC",ROSELAND,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",8,8,9.43,HR,9.43,HR
C-12025-57682,1/31/12,1/25/12,PARTIAL CERTIFIED,H-2B,ND,4/1/12,12/15/12,"WINN CONSTRUCTION, INC.","882 S, MAIN",,DICKINSON,ND,58602,"KEVIN MICHAEL OPP / EMPLOYMENT USA, LLC",ABERDEEN,SD,862.684-014,"Laborer, Construction or Leak Gang",519198,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",15,14,12.73,HR,12.73,HR
C-12025-57684,1/31/12,1/25/12,CERTIFIED,H-2B,TX,3/1/12,11/30/12,OASIS LAWN CARE,319 W. HARRISON RD.,,LONGVIEW,TX,75604,LORI ANN WHITTEN OR DANIELLE RENE CLARK/ ACTION VI,WYLIE,TX,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",5,5,7.95,HR,7.95,HR
C-12025-57686,1/31/12,1/25/12,CERTIFIED,H-2B,MI,3/1/12,11/30/12,"CREATIVE BRICK PAVING & LANDSCAPING, INC.",1751 S. TELEGRAPH ROAD,,BLOOMFIELD HILLS,MI,48302,KEMAL IAN BENOUIS/ BENOUIS LAW OFFICE,MANCHACA,TX,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",7,7,9.09,HR,9.09,HR
C-11342-56118,2/1/12,12/8/11,PARTIAL CERTIFIED,H-2B,FL,2/1/12,11/30/12,OASEAS LLC DBA OASEAS RESORTS,415 RICHARD JACKSON BLVD.,,PANAMA CITY BEACH,FL,32407,MICHELE MCCARTHY,JAMAICA,NY,323.687-014,"Cleaner, Housekeeping",372012,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",350,133,7.91,HR,7.91,HR
C-11343-56169,2/1/12,12/9/11,PARTIAL CERTIFIED,H-2B,TX,2/1/12,12/1/12,"SOUTH TEXAS ERECTORS, INC.",8531 LESLIE ROAD SUITE # 105,,SAN ANTONIO,TX,78254,"NICOLE E. MERRITT/AZARMEHR & ASSOCIATES, P.C.",AUSTIN,TX,819.384-010,"Welder, Combination",514121,"Welders, Cutters, Solderers and Brazers","WELDER, COMBINATION",60,34,14.66,HR,14.66,HR
C-11354-56388,2/1/12,12/20/11,DENIED,H-2B,TX,1/1/12,12/31/12,JEH & SONS TRANSPORTATION,900 KASTRIN ST.,,EL PASO,TX,79907,,,,905.663-014,"Truck Driver, Heavy",533032,"Truck Drivers, Heavy and Tractor-Trailer","TRUCK DRIVER, HEAVY",16,0,21.11,HR,21.11,HR
C-11354-56395,2/1/12,12/20/11,DENIED,H-2B,AL,2/25/12,2/25/13,"BROWDER VENEER WORKS, INC.",1401 N. MCDONOUGH STREET,,MONTGOMERY,AL,36102,WILLIAM P. NUNEZ,DOATHAN,AL,515.130-010,Mill Supervisor,511011,First-Line Supervisors/Managers of Production and Operating Workers,MILL SUPERVISOR,10,0,12,HR,12,HR
C-11361-56617,2/1/12,12/27/11,DENIED,H-2B,AL,12/20/11,7/30/12,GOAR'S BIG STAR SUPER,2415 11TH AVENUE,,HALEYVILLE,AL,35565,DEBBIE RENE FRIAS,RUSSELLVILLE,AL,159.117-010,Producer,272012,Producers and Directors,PRODUCER,2,0,15.34,HR,15.34,HR
C-12006-56995,2/1/12,1/6/12,CERTIFIED,H-2B,OK,2/15/12,12/15/12,ARCHITECTURAL PAVING SYSTEMS LLC,3220 E. 27TH PLACE,,TULSA,OK,74114,BRANDI COWAN/FEDERATION OF EMPLOYERS AND WORKERS O,BAY CITY,TX,869.664-014,Construction Worker I,473012,Helpers--Carpenters,CONSTRUCTION WORKER I,8,8,9.71,HR,9.71,HR
C-12012-57232,2/1/12,1/12/12,PARTIAL CERTIFIED,H-2B,MO,4/1/12,12/14/12,"KIRKWOOD MATERIAL SUPPLY, INC.",800 SOUTH FILLMORE,,KIRKWOOD,MO,63122,"ARTHUR G. CARR III/ARTHUR G. CARR III, ESQ.",ST. LOUIS,MO,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",30,25,9.45,HR,9.45,HR
C-12012-57246,2/1/12,1/12/12,CERTIFIED,H-2B,PA,4/1/12,11/20/12,LLANERCH COUNTRY CLUB,950 WEST CHESTER PIKE,,HAVERTOWN,PA,19083,CARL ALEXANDER HEMPHILL/ MJC LABOR SOLUTIONS LLC,UPPER DARBY,PA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",9,9,9.54,HR,9.54,HR
C-12012-57256,2/1/12,1/12/12,PARTIAL CERTIFIED,H-2B,VA,3/1/12,12/15/12,"AGRA LAWNS, INC.",500 CENTRAL DR. SUITE 100,,VIRGINIA BEACH,VA,23454,FERNANDO ERNESTO SAENZ / WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12,11,8.13,HR,8.13,HR
C-12013-57275,2/1/12,1/13/12,CERTIFIED,H-2B,MO,2/15/12,12/15/12,GROUNDS MANAGEMENT INC.,PO BOX 1956,,MARYLAND HEIGHTS,MO,63043,BRANDI COWAN/FEDERATION OF EMPLOYERS AND WORKERS O,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",24,24,9.43,HR,9.43,HR
C-12013-57285,2/1/12,1/13/12,PARTIAL CERTIFIED,H-2B,VA,2/20/12,11/19/12,"RIVER BIRCH, INC. DBA RIVER BIRCH NURSERY & LANDSC",PO BOX 159,5952 GENERAL PULLER WAY HWY,LOCUST HILL,VA,23092,JENNIFER L. WEST/ LAW OFFICES OF HYDER & OVERAS,RICHMOND,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6,5,11.31,HR,11.31,HR
C-12013-57293,2/1/12,1/13/12,PARTIAL CERTIFIED,H-2B,NC,3/2/12,12/15/12,"RHODES BROTHERS PAVING, INC.",3033 HIGHLANDS ROAD,,FRANKLIN,NC,28734,"ROBERT L. WINGFIELD/AMIGOS LABOR SOLUTIONS, INC.",DALLAS,TX,899.684-014,Highway-Maintenance Worker,474051,Highway Maintenance Workers,HIGHWAY MAINTENANCE WORKER,20,18,11.16,HR,11.16,HR
C-12017-57338,2/1/12,1/17/12,CERTIFIED,H-2B,FL,2/1/12,11/30/12,"STRATES SHOWS, INC",10600 ORANGE AVENUE,,ORLANDO,FL,32824,"JOE A NICHOLS/LAW OFFICE OF JOE A. NICHOLS, P.A.",SANFORD,FL,349.664-010,Amusement Park Worker,393091,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,52,52,7.61,HR,7.61,HR
C-12025-57660,2/1/12,1/25/12,PARTIAL CERTIFIED,H-2B,VA,4/1/12,12/15/12,"LAWRENCE LANDSCAPING & MAINTENANCE SERVICES, INC.",2227 COUNTY STREET,,PORTSMOUTH,VA,23704,"EVELYN AMANDA WRIGHT/ THE LABOR COMPANY, LLC (TLC)",ROSELAND,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,13,,,,
C-12025-57670,2/1/12,1/25/12,PARTIAL CERTIFIED,H-2B,WV,2/1/12,11/30/12,"NORTHERN MOUNTAIN STATE METALS, INC.",1823 MORGANTOWN AVENUE,,FAIRMONT,WV,26554,"ELIZABETH D. WHITLEY/ MAS LABOR H2B, LLC",LOVINGSTON,VA,653.686-026,Bindery-Machine Feeder-Offbearer,537063,Machine Feeders and Offbearers,BINDERY MACHINE FEEDER OFFBEARER,13,9,8.48,HR,8.48,HR
C-12025-57677,2/1/12,1/25/12,CERTIFIED,H-2B,MD,4/2/12,12/10/12,LEE'S LAWN SERVICE,4319 LONG GREEN ROAD,,GLEN ARM,MD,21057,"ELIZABETH D. WHITLEY/MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10,10,10.96,HR,10.96,HR
C-12025-57679,2/1/12,1/25/12,CERTIFIED,H-2B,OK,3/1/12,11/30/12,"TURF APPEAL, INC.","PO BOX 13551; OKLAHOMA CITY, OK 73113",13400 RAILWAY DRIVE,OKLAHOMA CITY,OK,73114,"ELIZABETH D. WHITLEY /  MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",22,22,8.18,MTH,8.18,MTH
C-12025-57681,2/1/12,1/25/12,PARTIAL CERTIFIED,H-2B,UT,4/1/12,10/31/12,PEREZ LANDSCAPING INC.,5447 BALSA AVENUE,,WEST JORDAN,UT,84081,,,,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,21,12.96,HR,12.96,HR
C-12026-57693,2/1/12,1/26/12,CERTIFIED,H-2B,TX,3/1/12,12/1/12,LMI LANDSCAPES INC - TX,1437 HALSEY WAY,,CARROLLTON,TX,75007,RITA ROMERO / FEDERATION EMPLOYERS AND WORKERS OF,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",89,89,8.29,HR,8.29,HR
C-12026-57694,2/1/12,1/26/12,CERTIFIED,H-2B,VA,3/27/12,11/25/12,"HAYDEN'S RECREATIONAL VEHICLES, INC.",8910 BURGE AVENUE,,CHESTERFIELD,VA,23237,"NASH JOSEPH FAYAD/ FAYAD LAW, P.C.",RICHMOND,VA,869.261-022,"Repairer, Recreational Vehicle",493092,Recreational Vehicle Service Technicians,"REPAIRER, RECREATIONAL VEHICLE",1,1,14.58,HR,14.58,HR
C-12026-57695,2/1/12,1/26/12,PARTIAL CERTIFIED,H-2B,PA,4/2/12,12/31/12,"H.E. SMITH, INC.",PO BOX 69,,DEVAULT,PA,19432,"ELIZABETH D. WHITLEY/MASLABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,24,9.54,HR,9.54,HR
C-12026-57700,2/1/12,1/26/12,CERTIFIED,H-2B,NC,4/2/12,11/30/12,"COLOR LANDSCAPES BY MICHAEL DICKEY, INC.",2360 LUCKSTONE ROAD,,BURLINGTON,NC,27217,"ELIZABETH D. WHITLEY/ MAS LABOR H2B, LLC",LOVINGSTON,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25,25,8.92,HR,8.92,HR
C-12026-57706,2/1/12,1/26/12,PARTIAL CERTIFIED,H-2B,MA,4/1/12,10/31/12,OCEAN EDGE RESORT LIMITED PARTNERSHIP DBA OCEAN ED,2907 MAIN STREET,,BREWSTER,MA,02631,"MATTHEW LEE/TOCCI, GOSS, & LEE, PC",BOSTON,MA,350.677-030,Waiter/Waitress,353031,Waiters and Waitresses,WAITER/WAITRESS,30,29,13.07,HR,13.07,HR
C-12026-57709,2/1/12,1/26/12,CERTIFIED,H-2B,SD,4/1/12,11/30/12,OASIS INN,1100 EAST HIGHWAY 16,,OACOMA,SD,57365,"KEVIN MICHAEL OPP/EMPLOYMENT USA, LLC",ABERDEEN,SD,321.137-010,Housekeeper,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,10,10,8.7,HR,8.7,HR
C-12026-57714,2/1/12,1/26/12,CERTIFIED,H-2B,MA,4/15/12,10/15/12,"SCONSET CAFE, LLC",40 HOP BROOK RD.,,AMHERST,MA,01002,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,319.484-010,"Food Assembler, Kitchen",352021,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",10,10,9.04,HR,9.04,HR
C-12026-57727,2/1/12,1/26/12,CERTIFIED,H-2B,NJ,3/1/12,12/31/12,"CEDAR GLEN WEST, INC.",11 WEST LAKE DRIVE,,MANCHESTER,NJ,08759,FERNANDO ERNESTO SAENZ / WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10,10,8.68,HR,8.68,HR
C-12026-57728,2/1/12,1/26/12,PARTIAL CERTIFIED,H-2B,VA,4/1/12,12/1/12,"THE COUNTRY CLUB OF VIRGINIA, INC",6031 ST ANDREWS LANE,,RICHMOND,VA,23226,FERNANDO ERNESTO SAENZ/WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",28,25,8.76,HR,8.76,HR
C-12026-57730,2/1/12,1/26/12,CERTIFIED,H-2B,MA,4/1/12,11/15/12,"BROKEN WHEEL FARM, LLC",P.O. BOX 181,,PROVINCETOWN,MA,02657,"MARK D. CARCHIDI / ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,311.472-010,Fast-Foods Worker,353021,"Combined Food Preparation and Serving Workers, Including Fast Food",FAST FOODS WORKER,4,4,8.64,HR,8.64,HR
C-12026-57731,2/1/12,1/26/12,PARTIAL CERTIFIED,H-2B,MD,2/15/12,12/15/12,EXEC-U-LAWN LANDSCAPE MANAGEMENT INC,17410 CENTRAL AVENUE,,BOWIE,MD,20716,FERNANDO ERNESTO SAENZ/WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",40,39,8.84,HR,8.84,HR
C-12026-57732,2/1/12,1/26/12,CERTIFIED,H-2B,MD,4/1/12,12/20/12,"GIBSON LANDSCAPES, INC.",6247 FALLS RD,,BALTIMORE,MD,21209,FERNANDO ERNESTO SAENZ / WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15,15,9.12,HR,9.12,HR
C-11354-56399,2/2/12,12/20/11,CERTIFIED,H-2B,ID,4/2/12,11/15/12,NORTHERN STONE SUPPLY INC.,P.O. BOX 249,,OAKLEY,ID,83346,,,,771.684-010,Rock Splitter,519031,"Cutters and Trimmers, Hand",ROCK SPLITTER,55,55,10.23,HR,10.23,HR
C-11355-56455,2/2/12,12/21/11,CERTIFIED,H-2B,CO,4/1/12,10/15/12,"WESTERN PROSCAPES, INC.","3160 S. ZUNI STREET, SUITE 201",,ENGLEWOOD,CO,80110,SUE ANN BOWEN,WINDSOR,CO,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",35,35,9.5,HR,9.5,HR
C-11356-56525,2/2/12,12/22/11,DENIED,H-2B,NJ,4/1/12,12/25/12,REYNOLDS LANDSCAPING,201 EAST BAY AVENUE,,MANAHAWKIN,NJ,08050,FERNADO ERNESTO,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",65,0,8.68,HR,8.68,HR
C-12010-57157,2/2/12,1/10/12,CERTIFIED,H-2B,TX,4/1/12,12/20/12,"CAMP RIO VISTA, INC.",175 RIO VISTA RD,,INGRAM,TX,78025,,,,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",8,8,11.75,HR,11.75,HR
C-12011-57212,2/2/12,1/11/12,CERTIFIED,H-2B,MD,4/2/12,12/31/12,GEORGE W. HALL & SON LLC,2551 OLD HOUSE POINT RD,,FISHING CREEK,MD,21634,,,,525.687-126,Crab Meat Processor,513022,"Meat, Poultry, and Fish Cutters and Trimmers",CRAB MEAT PROCESSOR,35,35,7.4,HR,7.4,HR
C-12011-57224,2/2/12,1/11/12,PARTIAL CERTIFIED,H-2B,NY,3/15/12,12/15/12,CURTI AND ASSOCIATES,91 WEST NYACK RD.,,NANUET,NY,10954,JOHN S. NOVINE/ H2 EXPRESS,HUDSON,NY,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",20,18,12.46,HR,12.46,HR
C-12012-57243,2/2/12,1/12/12,CERTIFIED,H-2B,LA,3/15/12,9/30/12,"BEAUCOUP CRAWFISH OF EUNICE, INC.",101 SOUTH EAST ST.,,EUNICE,LA,70535,"ASHLEY NICOLE FORET/ ASHLEY N. FORET, L.L.C.",LAKE CHARLES,LA,920.587-018,"Packager, Hand",537064,"Packers and Packagers, Hand","PACKAGER, HAND",60,60,7.98,HR,7.98,HR
C-12012-57262,2/2/12,1/12/12,PARTIAL CERTIFIED,H-2B,VA,2/15/12,11/17/12,CHAPEL VALLEY LANDSCAPE COMPANY,21617 CEDAR LANE,,STERLING,VA,20166,FERNANDO ERNESTO SAENZ,MECHANICSVILLE,VA,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",35,34,8.84,HR,8.84,HR
C-12012-57264,2/2/12,1/12/12,PARTIAL CERTIFIED,H-2B,TX,4/2/12,1/31/13,A-STAR MASONRY AND STUCCO LLC DBA A-STAR MASONRY A,11509 SEAGOVILLE RD.,,BALCH SPRINGS,TX,75180,,,,861.381-038,Stonemason,472022,Stonemasons,STONEMASON,25,20,10.63,HR,10.63,HR
C-12013-57305,2/2/12,1/13/12,CERTIFIED,H-2B,AL,3/31/12,11/30/12,"GRAND HOTEL MARRIOTT RESORT, GOLF CLUB & SPA",11 N WATER ST. STE. 8290,,MOBILE,AL,36602,VERONICA T STRICKLAND-BIRKENSTOCK/PRACTICAL EMPLOY,DALLAS,TX,313.361-014,Cook,352014,"Cooks, Restaurant",COOK,14,14,8.5,HR,8.5,HR
C-12013-57310,2/2/12,1/13/12,PARTIAL CERTIFIED,H-2B,NC,4/1/12,11/30/12,FROG ISLAND SEAFOOD INC.,434 ESCLIP ROAD,PO BOX 2107,ELIZABETH CITY,NC,27909,SARAH E. FARRELL/INTERNATIONAL LABOR MANAGEMENT CO,VASS,NC,525.687-126,Crab Meat Processor,513022,"Meat, Poultry, and Fish Cutters and Trimmers",CRAB MEAT PROCESSOR,40,36,8.42,HR,8.42,HR
C-12013-57311,2/2/12,1/13/12,PARTIAL CERTIFIED,H-2B,VA,2/1/12,11/10/12,MOBILE ICE CREAM CORPORATION,11186  HOPSON ROAD,,ASHLAND,VA,23005,FERNANDO ERNESTO SAENZ / WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,292.137-014,"Supervisor, Route Sales-Delivery Drivers",531031,First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators,"SUPERVISOR, ROUTE SALES DELIVERY DRIVERS",55,54,8.35,HR,8.35,HR
C-12013-57312,2/2/12,1/13/12,CERTIFIED,H-2B,MI,4/22/12,11/1/12,MURRAY HOTEL,"7260 MAIN STREET, PO BOX 476",,MACKINAC ISLAND,MI,49757,"TIMOTHY JAMES O'LEARY/ TIMOTHY J. O'LEARY, ATTORNE",WASHINGTON,DC,321.137-010,Housekeeper,371011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,20,20,8.24,HR,8.24,HR
C-12017-57326,2/2/12,1/17/12,PARTIAL CERTIFIED,H-2B,MS,4/2/12,11/30/12,UNION FORESTRY,7799 MS HIGHWAY 12,PO BOX 1074,ACKERMAN,MS,39735,GINNY MUILENBURG / LABOR CONSULTANTS INTERNATIONAL,COEUR D'ALENE,ID,452.687-018,Tree Planter,454011,Forest and Conservation Workers,TREE PLANTER,85,50,10.38,HR,10.38,HR
C-12017-57330,2/2/12,1/17/12,CERTIFIED,H-2B,NE,4/1/12,10/25/12,"THE PRAIRIE CLUB, LLC",88897 STATE HIGHWAY 97,,VALENTINE,NE,69201,"GRACE S. KAN/ KAN LAW, PC",IRVING,TX,313.671-010,Ice-Cream Chef,352014,"Cooks, Restaurant","COOK, SHORT ORDER 2",4,4,7.95,HR,7.95,HR
C-12017-57348,2/2/12,1/17/12,CERTIFIED,H-2B,MD,4/1/12,12/1/12,"HERRINGSWELL STABLES, LTD.",715 TRAINING CENTER DRIVE,,ELKTON,MD,21921,JEREMY ALAN SCHROEDER / LAW OFFICES OF JEREMY A. S,FLOURTOWN,PA,410.674-022,Stable Attendant,392021,Nonfarm Animal Caretakers,STABLE ATTENDANT,16,16,10.02,HR,10.02,HR
C-12018-57405,2/2/12,1/18/12,PARTIAL CERTIFIED,H-2B,MA,4/1/12,12/15/12,NANTUCKET ISLAND RESORTS,10 AMELIA DRIVE,PO BOX 2580,NANTUCKET,MA,02584,"MARK D CARCHIDI/ANTIOCH ASSOCIATES USA II, INC",YARMOUTH PORT,MA,238.367-038,Hotel Clerk,434081,"Hotel, Motel, and Resort Desk Clerks",HOTEL CLERK,20,19,10.22,HR,10.22,HR
C-12018-57411,2/2/12,1/18/12,PARTIAL CERTIFIED,H-2B,MA,4/1/12,12/15/12,NANTUCKET ISLAND RESORTS,10 AMELIA DRIVE,"PO BOX 2580, NANTUCKET MA 02584",NANTUCKET,MA,02554,"MARK D. CARCHIDI/ANTIIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,350.677-030,Waiter/Waitress,353031,Waiters and Waitresses,WAITER/WAITRESS,35,34,12.19,HR,12.19,HR
C-12018-57413,2/2/12,1/18/12,CERTIFIED,H-2B,MD,4/15/12,8/30/12,SELECT EVENT RENTALS,8610 CHERRY LANE,SUITE 30,LAUREL,MD,20707,STEPHEN WARD,COEUR D'ALENE,ID,341.367-010,Recreation-Facility Attendant,393091,Amusement and Recreation Attendants,RECREATION FACILITY ATTENDANT,50,50,8.35,HR,8.35,HR
C-12018-57420,2/2/12,1/18/12,PARTIAL CERTIFIED,H-2B,MD,3/1/12,12/19/12,"FACILITY SERVICE, COMPANY, INC",14607 ROTHGEB DRIVE,,ROCKVILLE,MD,20850,"ROBERT L. WINGFIELD/AMIGOS LABOR SOLUTIONS, INC.",DALLAS,TX,408.687-014,"Laborer, Landscape",373011,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",30,27,9.54,HR,9.54,HR
C-12018-57452,2/2/12,1/18/12,CERTIFIED,H-2B,NY,5/1/12,9/30/12,MAIDSTONE CLUB,PO BOX 5110,OLD BEACH LANE,EAST HAMPTON,NY,11937,JOHN GISMONDI GISMONDI,WESTBURY,NY,313.374-014,"Cook, Short Order",352015,"Cooks, Short Order","COOK, SHORT ORDER",5,5,12,HR,12,HR
C-12026-57689,2/2/12,1/26/12,PARTIAL CERTIFIED,H-2B,OH,4/1/12,12/15/12,"POURED FOUNDATIONS OF OHIO, INC.","3415 WRANGLE HILL ROAD, SUITE #1",,BEAR,DE,19701,CAROLINE ANN MUELLER / SINTSIRMAS & MUELLER CO. L.,TWINSBURG,OH,862.684-014,"Laborer, Construction or Leak Gang",519198,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",15,14,12.46,HR,12.5,HR
